messageId;label;content
538266862897498_538343062889878;non relief;Die Infos werden alle 5 Minuten aktualisiert (A).
538266862897498_538343629556488;non relief;"Bereits für Montagabend ist in Schöna ein Wasserstand von 10 Metern nicht auszuschließen. Mit entsprechender zeitlicher Verzögerung wird das den Raum Dresden erreichen. (D)

Quelle: Sächsisches Staatsministerium des Innern (Via Dresden Fernsehen)"
538266862897498_538344299556421;non relief;http://www.ltv.smul.sachsen.de/tmz/uebersicht.htmlEin Überblick über die Talsperren in Sachsen (A).
538266862897498_538344639556387;non relief;"Oh mein Gott, 2002 habe ich es hautnah miterlebt in Freital, jetzt lebe ich am anderen Ende der Welt und wenn ich diese Nachrichten lese und sehe wird mir himmelangst um die Heimat!
Fuerza Sachsen!!"
538266862897498_538346042889580;non relief;Aktueller Pegelstand Elbe Dresden 00:30 Uhr: 6,14 m, Tendenz steigend (A)
538266862897498_538346999556151;non relief;Ich muss von cossebaude in die neustadt 30mitelschule ?
538266862897498_538349122889272;non relief;"Ist meine eigene Adresse möglicherweise vom Hochwasser betroffen? Hier lassen sich Risikoanalysen für die eigene Adresse erstellen. Die eigene Adresse in das obige Feld eingeben und bei ""Hochwasser"" auf den grauen Kreis klicken. (D)



http://www.zuers-public.de/



Danke an Elbpegelstand für den Tipp!"
538266862897498_538349136222604;non relief;Wie ist das fällt schule aus?
538266862897498_538350406222477;non relief;DANKE! Wir nehmen jede Hilfe dankbar an! (A)
538266862897498_538353586222159;non relief;"Wehr am Lockwitzbach in Dresden-Lockwitz um ca. 18 Uhr, Warnstufe 3

Foto: Maurice Reinhold "
538266862897498_538355222888662;non relief;"Mitarbeit erwünscht! Postet eure Bilder und Informationen an die Chronik und teilt sie weiter, schaffen wir eine Informationszentrale im Sozialen Netzwerk zur Dresdner Hochwasserproblematik. (D)

Danke!"
538266862897498_538357066221811;non relief;Es wird häufig gefragt ob morgen in Dresden Schulen geschlossen sind oder werden. Bisher ist nichts bekannt in dieser Hinsicht. Bitte hört dazu auch die regelmäßigen Informationen im Hörfunk! (D)
538266862897498_538359856221532;non relief;Aktueller Pegelstand Elbe Dresden 01:30 Uhr: 6,19 m, Tendenz steigend (A)
538266862897498_538360872888097;non relief;Weiss jemand wie es kesselsdorferstr/Tharandt er str aktuell aussieht?
538266862897498_538361182888066;non relief;"Aktuelle Videos über die Lage am Lockwitzbach (D)

Danke an Sylvichan Miauz"
538266862897498_538361196221398;non relief;"gibt es einen radio sender überden mann im internet hören kann wie es momentan ist 
"
538266862897498_538363989554452;non relief;"Da die offizielle Seite der Stadt Dresden weiterhin nicht erreichbar ist, hier die Version aus dem Cache mit den Notrufnummern ... bitte im Notfall unbedingt die entsprechenden Telefonnummern anrufen! 

http://webcache.googleusercontent.com/search?q=cache:http://www.dresden.de/de/02/or/c_015.php"
538266862897498_538365979554253;non relief;Weiß jemand ob das Carolinum unter wasser steht?(zwischen pirnaischerplatz und synagoge).Sitz im Erzgebirge fest und wäre toll wenn ihr helfen könntet
538266862897498_538366359554215;non relief;"So macht ihr es richtig! Postet eure Informationen, Bilder, Videos bitte einfach auf die Chronik und vernetzt und antwortet euch unter einander! Ich (mittlerweile wir) versuchen alle Informationen zu sichten, bitte habt aber auch Verständnis dafür, dass es etwas dauert und eventuell etwas ""untergeht"" ...

Danke euch!

PS: Bei diesem ernsten Thema brauche ich sicherlich nicht auf eine Etiquette hinweisen ... und denkt daran, auch die Admins müssen irgendwann mal kurz die Augen zumachen ;)"
538266862897498_538367676220750;non relief;"Es regnet seit Stunden ununterbrochen weiter, hier findet ihr die momentanen Unwetterwarnungen für Sachsen (D)

http://www.unwetterzentrale.de/uwz/sachsenindex.html"
538266862897498_538368566220661;non relief;"Hochwasser Dresden 2006, Nähe Körnerplatz am Blauen Wunder

Foto: D. Braune"
538266862897498_538368569553994;non relief;"Hochwasser Dresden 2006, Schillergarten

Foto D. Braune"
538266862897498_538369709553880;non relief;"Hochwasser Dresden 2006, Schillergarten

Foto: D. Braune"
538266862897498_538369712887213;non relief;"Hochwasser Dresden 2006, Elbfähre Kleinzschachwitz - Pillnitz

Foto: D. Braune"
538266862897498_538369716220546;non relief;"Hochwasser Dresden 2006, Elbfähre Kleinzschachwitz - Pillnitz, Birkenwäldchen

Foto: D. Braune"
538266862897498_538371199553731;non relief;"Hilfe und Informationen mit Möglichkeit zur Koordinierung von Fluthilfe gegen #Hochwasser in Sachsen und Thüringen auch bei der Piratenpartei Sachsen. (D)

Danke an Petr Lyutikov für die Info.
Quelle: Piratenpartei Sachsen 

https://piraten-sachsen.piratenpad.de/OpLandunter"
538266862897498_538372106220307;non relief;"Hochwasser Lockwitzbach Dresden-Niedersedlitz, Windmühlenstr., Reisstr. im Kreisverkehr, Feuerwehr im Einsatz, 2.Juni.2013 um 23.50Uhr

Foto: Danke an dresdenpix.de | Foto-Blog"
538266862897498_538373602886824;non relief;"Aktueller Pegelstand Lockwitzbach in Dresden (Messpunkt Kreischa!) , 02:15 Uhr, 1,39 m, Tendenz gleichbleibend (D) -

http://www.umwelt.sachsen.de/de/wu/umwelt/lfug/lfug-internet/hwz/MP/551000/index.html"
538266862897498_538374272886757;non relief;"Aktueller Pegelstand Elbe Dresden 02:00 Uhr: 6,20 m, Tendenz gleichbleibend (D)

http://www.umwelt.sachsen.de/de/wu/umwelt/lfug/lfug-internet/hwz/MP/501060/"
538266862897498_538375609553290;relief;gibts vielleicht so ne Art zentrale Anlaufstelle, wenn man mit Sandsäcken o.Ä. helfen will?
538266862897498_538376256219892;non relief;"Die Admins legen sich jetzt einen Moment aufs Ohr, wir hoffen das es die paar Stunden insoweit ruhig bleibt. Ihr könnt natürlich weiterhin eure Informationen posten und teilen. Ihr helft euch somit gegenseitig.

Wir sagen kurz Gute Nacht und danken für den enormen Zuspruch und die Bereitschaft sich gegenseitig zu helfen ... (D)"
538266862897498_538431059547745;non relief;Wecker klingeln. Gespannter Blick aus dem Fenster: Der Lockwitzbach hat sich wieder ein Stück zurück gezogen. Erleichterung! 6:15 Uhr, DD-Lockwitz
538266862897498_538435879547263;non relief;Was macht die Elbe rund um PIR und DD?
538266862897498_538438962880288;non relief;und der regen will einfach ni aufhören...
538266862897498_538443889546462;non relief;"Pegelstand Elbe Dresden 06:00 Uhr: 6,37 m, Tendenz steigend (A)
Aktuell noch immer nur der Stand von 6:00 Uhr verfügbar."
538266862897498_538445246212993;non relief;Aktuelles Bürgertelefon für Heidenau
538266862897498_538445562879628;non relief;Uns liegen noch keine aktuellen Meldungen über Brückensperrungen vor. (A)
538266862897498_538446759546175;non relief;Betroffene Gebiete in Sachsen (A)
538266862897498_538447446212773;non relief;"Landrat Michael Geisler löste am 03.06.2013, 07.00 Uhr Katastrophenalarm für alle an der Elbe anliegenden Städte und Gemeinden und für die unten genannten Kommunen des ehemaligen Weißeritzkreises aus.

Nach den jetzigen Prognosen wird am Vormittag des 03.06.2013 der Pegel Schöna sieben Meter erreichen. Für den 05.06.2013 liegt eine Prognose des Landeshochwasserzentrums Sachen vor, die von einem Pegelstand der Elbe in Schöna von 10,35 Meter bis 11,05 Meter ausgeht. 

Evakuierungen der Bevölkerung entlang der Elbe werden in den betroffenen Gebieten vorbereitet. Wir bitten um Beachtung der Informationen im Rundfunk, Fernsehen und Internet oder Lautsprecherdurchsagen.

Bekanntmachung:
über die Auslösung des Katastrophenalarms
Auf der Grundlage des § 47 Abs. 1 Sächsisches Gesetz über den Brandschutz, Rettungsdienst und Katastrophenschutz (SächsBRKG) wird mit Wirkung vom

Datum: 03. Juni 2013

Uhrzeit: 07:00 Uhr

für das Gebiet des Oberen Elbtals mit den Gemeinden:

Bad Schandau, Reinhardtsdorf-Schöna, Rathmannsdorf, Königstein, Kurort Rathen, Pirna, Stadt Wehlen, Struppen und Heidenau

und für das Gebiet der Gemeinden:

Dippoldiswalde, Schmiedeberg, Klingenberg, Glashütte und Hartmannsdorf-Reichenau, Freital, Wilsdruff, Tharandt, Rabenau, Bannewitz, Kreischa und Dorfhain

Katastrophenalarm ausgelöst!
(A)

Quelle: Landkreis Sächsische Schweiz-Osterzgebirge"
538266862897498_538448502879334;non relief;In Dresden ist die Windmühlenstraße ab der Erich-Kästner Straße gesperrt. Weiterhin ist die Bismarckstraße und die Unterführung Reisstraße gesperrt.
538266862897498_538449646212553;non relief;Aktueller Pegelstand Elbe Dresden 07:15 Uhr: 6,42 m, Tendenz steigend (A)
538266862897498_538450646212453;non relief;Hier schon mal die überregionalen Sperrungen (A)
538266862897498_538451179545733;non relief;"Aktuelle Meldungen des mdr (A)
(Danke an Judinchen Köhler)"
538266862897498_538461839544667;non relief;"macht mal paar bilder !!!!!  sowas muss man festhalten
"
538266862897498_538468182877366;non relief;"So macht ihr es richtig! Postet eure Informationen (aktuelle Straßensperrungen, Hilfsangebote usw.), Bilder, Videos bitte einfach auf die Chronik und vernetzt und antwortet euch unter einander! Wir versuchen alle Informationen zu sichten, bitte habt aber auch Verständnis dafür, dass es etwas dauert und eventuell etwas ""untergeht"" ... 

Danke euch!

PS: Bei diesem ernsten Thema brauchen wir sicherlich nicht auf eine Etiquette hinweisen ... (D)"
538266862897498_538468259544025;non relief;"Beckeninhalt Malter: Max 8,780 Mio m³

01.06.	4,444	4,411	4,343	4,287	4,386
02.06.	4,543	4,917	5,482	6,276	6,670
03.06.	7,217	7,739	8,207	

Stand 8:45
"
538266862897498_538468539543997;non relief;...kann man über Bannewitz - Possendorf nach Kreischa...?!
538266862897498_538468692877315;non relief;"große Hochachtung und Respekt an alle Freiwilligen und Feuerwehr,THW etc.Danke für die unermüdliche Hilfe!!!Haltet durch!!!
"
538266862897498_538469422877242;non relief;"Lockwitzbach steht auf der Straße. Leider kein Bild, aber trotzdem in niedersedlitz bahnhofstr./heidenauer str. steht das Wasser bis zu den Häusern.
8:50Uhr"
538266862897498_538469866210531;non relief;"Pegelstände Elbe 08:00 Uhr Schöna 6,74 m, Dresden 6,45 m, Tendenz steigend (D)

http://www.pegelonline.wsv.de/webservices/zeitreihe/visualisierung?ansicht=einzeln&pegelnummer=501010&pegelnummer=501060&pegelnummer=501261&pegelnummer=502070&start=2013-05-28T00:00"
538266862897498_538470119543839;non relief;"Blick von der Augustusbrücke gestern 20:15 Uhr.
Danke Christin Anna-Lena Ho! (A)"
538266862897498_538470549543796;non relief;"Danke für die Fotos Tom!
(A)"
538266862897498_538470819543769;non relief;"Der Ortsverein Zschieren-Zschachwitz bietet seine Hilfe an. Scheut euch nicht sie in Anspruch zu nehmen.
Auf Grund der angespannten Lage bieten wir allen Betroffenen des Hochwassers die Möglichkeit ihre Möbel in der Zschierener Schule einzulagern. Bei Hilfebedarf bitte beim Ortsverein( Familie Müller Tel. 0151 55008287 oder 0172 350 4426 ) melden. Der Vorstand wird heute selbst noch bei Betroffenen vorsprechen und Hilfe anbieten. Wir sind bemüht allen jeglich mögliche Unterstützung zu geben, bitte bei Problemen bei uns melden. (C)

-- 
Viele Grüße 

Ortsverein Zschieren - Zschachwitz e.V.
Herko Müller & Steffen Rost
Tel.: 2021835 Tel.: 2022585

www.ortsverein-zschieren-zschachwitz.de"
538266862897498_538472159543635;non relief;weiß jemand den pegel der lockwitz? ich komme auf keine einzige seite mehr...
538266862897498_538472839543567;non relief;Von oben ist Entspannung in mittlerer Sicht (A)!
538266862897498_538473836210134;non relief;"Aktuelle Information aus Meißen
(Danke Winnie!)"
538266862897498_538474729543378;non relief;Suche dringend flutsichere lagermöglichkeit auf neustadtseite
538266862897498_538475212876663;non relief;"Bitte beachtet auch den Liveticker von Radio Dresden mit Informationen zur aktuellen Lage (D)

http://www.radiodresden.de/nachrichten/lokalnachrichten/daurregen-sorgt-fuer-veranstaltungsabsagen-hochwasserlage-in-sachsen-weiter-kritisch-633509/"
538266862897498_538475559543295;non relief;"""Zum Schulausfall im Landkreis teilt das Kultusministerium mit: Für die betroffenen Schüler werden Nachprüfungen angeboten.""

""Vereinigte Weißeritz im Bereich Hamburger Straße an der Oberkante.""

""In Freital-Hainsberg ist die Weißeritz am Rand angekommen, schwappt über.""

""Lößnitzgrundbahn hat zw. Moritzburg und Radeburg Betrieb eingestellt. Weißeritztalbahn wurde komplett gesperrt!""

""In Radebuel Weintraubenstraße und Kötzschenbrodaer Straße wegen Überflutung gesperrt!""

""Feuerwehr füllt derzeit Sandsäcke am Baufhof Cossebaude und bei der FFW Lockwitz! Absicherungsarbeiten laufen am Deich in Cossebaude.""

""Überflutete Keller in Cossebaude und Niedersedlitz! Zahlreiche Straßen, u. a. B6 gesperrt!""

Quelle: Radio Dresden
(A)"
538266862897498_538476052876579;non relief;"Weitere Informationen findet ihr ab jetzt auch hier, z. B. gebündelte Twitter-Meldungen (D)

Privates Projekt, danke Gerit


http://www.gerit-thomas.de/index.php/hochwasser-infos"
538266862897498_538477132876471;non relief;"Aktuelle Hochwasserinformation aus Coswig:

· In Coswig ist die Hohensteinstraße unter der Eisenbahnbrücke überflutet.
Umfahrung über Steinstraße/Neucoswiger Straße oder über die Auerstraße möglich.

· Die Dresdner Straße ist durchgängig befahrbar, allerdings ist durch die hochwasserbedingte Sperrung der B6 in Meißen mit stark erhöhtem Verkehrsaufkommen zu rechnen.

· Die Straße durch den Spitzgrund ist frei.
Der Spitzgrundteich ist voll und wird ständig überwacht. Die Zimmermannschen Teiche sind mit Sandsäcken zusätzlich gesichert worden.

Stadtverwaltung und Feuerwehr sind ständig im Einsatz. Am 3.6. früh wurde für den Landkreis Meißen Katastrophenalarm ausgerufen.

Danke Sven!"
538266862897498_538477179543133;non relief;"Aktuelle Hilfsangebote können auch auf dieser Seite gepostet werden.

Danke an Da Niel "
538266862897498_538477866209731;non relief;"Dresden-Niedersedlitz, Windmühlenstraße, aktuell (D)

Foto: Sylvichan Miauz
"
538266862897498_538478232876361;non relief;Die Radiologieabteilung im Ärztehaus Blasewitz Naumannstraße 3 in Dresden hat schon dicht gemacht. 
538266862897498_538478589542992;non relief;Weiß jemand, wann die Landeshochwasserzentrale online wieder erreichbar ist??? Derzeit keine Chance, die Warnmeldungen abzurufen. Wie sieht es für den 05./06.06. in der Prognose aus?
538266862897498_538481416209376;non relief;ab ca. 11 Uhr sollen die Talsperren Malter und Klingenberg kontrolliert überlaufen, da sie voll sind. Wir können uns auf etwas gefasst machen...
538266862897498_538482742875910;non relief;"Bitte immer daran denken, dass eure Handys und mobilen Geräte geladen sind. Notfalls Ladegerät mitnehmen und bei Gelegenheit nachladen, falls der Strom abgestellt werden muss, habt ihr dann noch etwas ""Saft"". (D)"
538266862897498_538483082875876;non relief;"Hoffentlich erreichbar:

INFO-TELEFON ZUM HOCHWASSER (STADT DRESDEN) AB 10UHR ERREICHBAR 0351/4 88 76 66

Quelle: DresdenAktuell
(A)"
538266862897498_538483836209134;non relief;"Dresden-Niedersedlitz, Lockwitzbach, 03.06.2013

Foto: Anton Dilcher"
538266862897498_538483842875800;non relief;"Dresden-Niedersedlitz, Lockwitzbach, 03.06.2013

Foto: Anton Dilcher"
538266862897498_538484296209088;non relief;Evtl. Sperrung des Blauen Wunder ab Nachmittag.
538266862897498_538485552875629;non relief;"NEU - Unsere ""Partnerseite"" - Informationen, Pegelstände, Bilder und Hilfsangebote zum Hochwasser in Meißen und Umgebung - Mitarbeit ist erwünscht und erforderlich um so viel wie möglich wichtige Informationen zu verteilen und zu vernetzen. 
"
538266862897498_538485629542288;non relief;Aktuelles aus der Neustadt (A)
538266862897498_538486002875584;non relief;"Achtung: Die Kinder der 65. Grundschule ""Am Waldpark"" in Kleinzschachwitz sollen abgeholt werden, bzw. werden nach Hause geschickt."
538266862897498_538486349542216;non relief;"""B6 Dresden Richtung Wurzen
zwischen Scharfenberg und Alte Elbbrücke Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren
B6 Dresden-Cotta und Dresden-Altstadt
zwischen Cossebauder Straße und Flügelweg in beiden Richtungen Überflutungen, gesperrt, ortskundige Autofahrer werden gebeten, das Gebiet weiträumig zu umfahren""
QUELLE: http://www.polizei.sachsen.de/de/vwdmeldungen.asp
(A)"
538266862897498_538487159542135;non relief;Unbestätigten Meldungen zufolge sind Schulschließungen bis Ende der Woche möglich. (D)
538266862897498_538488662875318;non relief;"aus dem MDR liv ticker:  Das Neueste im Ticker 

+++ 10:12 Uhr +++ 

Das Umweltministerium von Sachsen rechnet für heute in Dresden mit einem Elebe-Pegel von bis zu neun Metern. Das ist fast so viel wie bei der Jahrhundertflut im August 2002 ( 9,40 Meter).
"
538266862897498_538489069541944;non relief;Aktueller Pegelstand Elbe Dresden 09:45 Uhr: 6,54 m, Tendenz steigend (A)
538266862897498_538490632875121;non relief;Unterführung am Bahnhof Niedersedlitz offen
538266862897498_538492459541605;non relief;"Die Landeshauptstadt Dresden schaltet ab 10 Uhr das Bürgertelefon. 

Unter der Telefonnummer (03 51) 4 88 76 66 geben die Mitarbeiter unter anderem Auskunft zu Fragen, die nicht vom automatischen Ansagedienst des Rathauses (03 51) 4 88 11 99 beantwortet werden. Sie informieren zum Beispiel über hochwassergefährdete Gebiete und geeignete Hochwasserabwehrmaßnahmen.

Im Laufe des Tages ist mit weiteren Straßensperrungen zu rechnen. Am Nachmittag kann die Holzhofgasse gesperrt werden, die als Umleitung für die gesperrte Bautzner Straße dient. Dafür wird dann eine neue Umleitungsstrecke ausgewiesen. Auch das Blaue Wunder kann am Nachmittag gesperrt werden. Es kommt auf alle Fälle an diesen und an weiteren Stellen im Stadtgebiet zu Behinderungen im Straßenverkehr.

Weitere Informationen enthält der städtische Handzettel „Hochwasser Bürgerinformation”, aktualisiert im Internet unter www.dresden.de/hochwasser. Er liegt auch gedruckt in allen Informationsstellen der Dresdner Bürgerbüros, Ortsämter und Rathäuser aus.
Aktuelle Informationen zur Lage und die Wasserstände sind ständig abrufbar im Internet unter www.hochwasserzentrum.sachsen.de, im MDR-Videotext ab Seite 530 oder über die telefonischen Ansagedienste: Elbe (03 51) 1 94 29, Lockwitzbach (03 51) 8 92 82 60 oder 4 51 72 60, nach Eingabe der 0 bitte drücken 55 10 00.

(A)"
538266862897498_538492992874885;relief;"Für alle die helfen wollen... das hier sind die Anlaufstellen!!

Sandsackfüllplätze in Betrieb
Feuerwehr hat Einsatzleitung eingerichtet

Die Feuerwehr Dresden hat seit den frühen Morgenstunden eine Einsatzleitung eingerichtet, welche die gesamten operativen Maßnahmen der Hochwasserabwehr organisiert.

Seit den Nachtstunden sind die Sandsackfüllplätze in Dresden-Cossebaude und Dresden-Lockwitz in Betrieb. An verschiedenen Schwerpunkten im Stadtgebiet werden bereits Sandsäcke verbaut. Dennoch sind Hauseigentümer zur Eigenvorsorge verpflichtet. Informationen hierzu enthält der städtische Handzettel „Hochwasser Bürgerinformation"", aktualisiert im Internet unter www.dresden.de/hochwasser. Er liegt auch gedruckt in allen Informationsstellen der Dresdner Bürgerbüros, Ortsämter und Rathäuser aus. Eine kleine Anzahl von Sandsäcken kann von Bürgern bei den Sandsackfüllplätzen abgeholt werden. Diese befinden sich in Dresden-Cossebaude, Bahnhofstraße im Bauhof. Der Sandsackfüllplatz bei der Freiwilligen Feuerwehr Lockwitz, Am Plan ist momentan noch nicht abgabebereit.

Einsatzschwerpunkte sind momentan Dresden-Niedersedlitz und Dresden-Cossebaude.

Stand: 3. Juni 2013, 10.10 Uhr

Quelle: Stadt Dresden

(A)"
538266862897498_538494532874731;non relief;"
Neben den bereits gestern veröffentlichten Links zu den aktuellen Pegelständen des LHWZ, hier die aktuelle offizielle Informationsquelle der Landestalsperrenverwaltung (LTV) zu den aktuellen Ständen der Talsperren im Landkreis:
(A)"
538266862897498_538496569541194;non relief;"95. Grundschule wird ab sofort geschlossen.
Quelle: Radio Dresden
(A)"
538266862897498_538497159541135;non relief;"Warnstufe 4 ausgerufen!
Talsperre malter hat auch keine kapazitäten mehr!

quelle: twitter-seite von radio Dresden "
538266862897498_538497806207737;non relief;"Die 95. Grundschule wird ab sofort geschlossen! Notbetreuung ist laut Hortleitung gesichert. (D)

Quelle: Radio Dresden"
538266862897498_538498606207657;non relief;Weiß jemand wies auf der Magdeburger o. Hamburger aussieht??? 
538266862897498_538499609540890;non relief;"In Dresden sind die Sandsackfüllplätze in Cossebaude und Lockwitz in Betrieb. In der City werden Sandsäcke zum Teil schon verbaut. Hauseigentümer müssen auch selbst vorsorgen. Info: http://www.dresden.de/hochwasser

Ticker zur Situation in Mitteldeutschland http://bit.ly/16D0gLu
(A)"
538266862897498_538499826207535;non relief;Gerade gesichtet: Lage am Lockwitzbach in Höhe Bahnhofstraße in Kleinzschachwitz kritisch aber (noch nicht) so wie 2002, Straße noch normal befahrbar. (D)
538266862897498_538501369540714;non relief;Weiß jemand ob und wann das Blaue Wunder in Dresden gesperrt wird?
538266862897498_538501502874034;non relief;"Dresden-Niedersedlitz, Reisstraße, 03.06.2013

Foto: Sebastian Mehnert"
538266862897498_538501619540689;non relief;"Dresden
Landeshauptstadt Dresden ruft Hochwasserwarnstufe 4 aus!

Mehr Infos folgen"
538266862897498_538501779540673;non relief;"Dresden-Niedersedliitz, Reißstraße, 03.06.2013

Foto: Sebastian Mehnert"
538266862897498_538502302873954;non relief;"Dresden-Niedersedlitz, Bahnunterführung Reisstraße, 03.06.13 (D)



Foto: Sebastian Mehnert"
538266862897498_538502649540586;non relief;"Die Lage der Talsperre malter mehr als kritisch.
Danke Andreas!
(A)"
538266862897498_538503002873884;non relief;"Der Pegel ist zwar noch nicht bei 700, aber die Warnstufe 4 ist aktiviert.
(A)"
538266862897498_538503862873798;non relief;Keine Ahnung, ob das hier hin passt: biete 4 schlafplätze in Dresden südvorstadt (Couch und LuMa). Nachricht schreiben!
538266862897498_538503956207122;non relief;"""Aktuell um 11 Uhr angespannte Lage an der Lockwitzbach, Bahnhofstr./ Ecke Heidenauer Str. und es regnet noch andauernd und ergiebig, für Entlastung sorgt wohl die Reisstr. bzw der Reisstraßenbach."" (D)

Danke an dresdenpix.de | Foto-Blog "
538266862897498_538506756206842;relief;Wenn ich mich als freiwilliger Helfer anbieten möchte, an wen wende ich mich da?
538266862897498_538506866206831;non relief;"Landeshauptstadt ruft Hochwasseralarmstufe 4 aus

In Dresden wurden heute, 9.15 Uhr am Elbpegel Augustusbrücke 6,51 Meter gemessen, am Pegel Schöna 6,83 Meter. Die Landeshauptstadt Dresden, untere Wasserbehörde, rief daher 10 Uhr für die Elbe im Stadtgebeit Dresden die Alarmstufe 4 aus (§ 4 Abs. 2 HWNAV).

Aktuelle Informationen zur Lage und die Wasserstände sind ständig abrufbar im Internet unter www.hochwasserzentrum.sachsen.de, im MDR-Videotext ab Seite 530 oder über die telefonischen Ansagedienste: Elbe (03 51) 1 94 29, Lockwitzbach (03 51) 8 92 82 60 oder 4 51 72 60, nach Eingabe der 0 bitte drücken 55 10 00.

(Stand: 3. Juni 2013, 10.40 Uhr)

www.hochwasserzentrum.sachsen.de

Quelle: Stadt Dresden (D)"
538266862897498_538507429540108;relief;Wird irgendwo in Neustadtnähe (Altstadt, Pieschen..) Verpflegung für Helfer benötigt? 
538266862897498_538508089540042;non relief;"Folgende Schulen werden wegen Hochwassers geschlossen: 10., 43., 48., 65., 89. und 95. Grundschule und das Sportschulzentrum an der Messe. (D)

Quelle: Radio Dresden"
538266862897498_538508226206695;non relief;"BILD Dresden ist jetzt auch mit einem Liveticker dabei...
(A)"
538266862897498_538509669539884;non relief;Toll dass ihr diese seite erstellt habt,hier können sich betroffene informieren und auf dem laufenden bleiben.die bilder machen mir echt schon angst,errinnerungen werden wach,an die man eigentlich nicht zurück denken mag.bitte bitte lieber gott...mach dass es nicht wieder sooooo schlimm wird!!!!!!
538266862897498_538511499539701;non relief;Bürgertelefon der Landeshauptstadt Dresden
538266862897498_538512382872946;non relief;"Aktueller Pegelstand Elbe Dresden 11:30 Uhr: 6,61 m, Tendenz steigend - aktuell aber etwas langsamer
(A)"
538266862897498_538513069539544;non relief;"SZ Meißen
Bitter: Die Konditorei Wehner auf dem Meißner Theaterplatz muss ausräumen. Heute Nacht wird die Elbe den tiefsten Punkt in der Altstadt fluten. Für viele Händler in der Altstadt geht es jetzt um die nackte Existenz. Sie haben keine Versicherung mehr. Sie alle werden bald unsere Solidarität brauchen. (pa/Foto: Claudia Hübschmann)
Bitter: Die Konditorei Wehner auf dem Meißner Theaterplatz muss ausräumen. Heute Nacht wird die Elbe den tiefsten Punkt in der Altstadt fluten. Für viele Händler in der Altstadt geht es jetzt um die nackte Existenz. Sie haben keine Versicherung mehr. Sie alle werden bald unsere Solidarität brauchen. (pa/Foto: Claudia Hübschmann)"
538266862897498_538513139539537;non relief;Prohlis Boxberger Straße drückt das Grundwasser teilweise in den Kellern hoch
538266862897498_538513226206195;non relief;Mittelschule in Cossebaude wurde soeben geschlossen
538266862897498_538513609539490;non relief;"Laubegast (D)

Foto: Herr Michel

Danke an Dresden"
538266862897498_538515249539326;non relief;Irgendwelche Brücken sperrungen?
538266862897498_538515462872638;non relief;Irgendwelche Brücken sperrungen?
538266862897498_538515752872609;non relief;Grad kam, das heute Nachmittag das blaue Wunder gesperrt werden soll...
538266862897498_538515832872601;non relief;"So macht ihr es richtig! Postet eure Informationen (aktuelle Straßensperrungen, Hilfsangebote usw.), Bilder, Videos bitte einfach auf die Chronik und vernetzt und antwortet euch unter einander! Wir versuchen alle Informationen zu sichten, bitte habt aber auch Verständnis dafür, dass es etwas dauert und eventuell etwas ""untergeht"" ... Bitte beachtet aber das wir keine amtliche bzw. offizielle Seite der Stadt Dresden sind, wir ""verteilen"" nur die Informationen. Wendet euch in dringenden Fällen bitte immer zuerst an den Katastrophenschutz bzw. die Notruftelefone!

Danke euch!

PS: Bei diesem ernsten Thema brauchen wir sicherlich nicht auf eine Etiquette hinweisen ... (D)"
538266862897498_538516832872501;non relief;"HOCHWASSERWARNUNGEN Wasserstände und Entwicklung ausgewählter Pegel und nützliche Links jetzt auch hier verfügbar (D)

http://naturgefahren.sachsen.de/

Quelle: Sachsen.de"
538266862897498_538517269539124;non relief;Leider nur eine Info, die ich per Telefon bekommen habe: Seit ein paar Minuten läuft die Talsperre Malter über.
538266862897498_538517689539082;non relief;"IBB Grund- und Mittelschule werden heute ab 15 Uhr geschlossen. Unterrichtsteilnahme morgen freigestellt.
(A)"
538266862897498_538517922872392;non relief;Information von der Stadt an die anliegenden Schulen, dass das Blaue Wunder heute spätestens um 15 Uhr geschlossen wird(A)
538266862897498_538518679538983;relief;"Dresden säuft ab und ich darf nicht helfen !!!

An allen Ecken und Enden in und um Dresden werden Helfer für die verschiedensten Bereiche zur Hochwasserbekämpfung etc. gesucht.

Ich befinde mich in einer Weiterbildung übers Jobcenter.
Aufgrund der aktuellen Lage, habe ich das Jobcenter angeschrieben, ob es eine Möglichkeit gäbe, eine ""Freistellung"" zu bekommen, um den Betroffenen lieber helfen zu können, statt hier zu sitzen und am PC rum zu tippeln.
Lieber vorher mal nachfragen, als dann noch Ärger mit dem Amt zu bekommen.

Die Antwort:
""Hallo, ich kann sie gut verstehen, jedoch solange die Maßnahme stattfindet ,findet sie statt… und sie werden ja dort nicht freigestellt.""

Tut mir Leid liebe Leute aber ich muss also hier rumsitzen und zusehen, wie andere absaufen...

Meine Maßnahme geht immer bis 15 Uhr, also ab 16 Uhr könnte ich für ein paar Stündchen meine Hilfe anbieten.

Wem ich helfen kann, kontaktiert mich einfach."
538266862897498_538518786205639;relief;"Ein weiterer konkreter Hilferuf... jetzt aus Brockwitz!
(A)"
538266862897498_538519502872234;non relief;"Hier mal ne andere Frage, weil ich diese Info noch nirgendwo gelesen habe. Das blaue Wunder soll ja gesperrt werden. In wie weit sind denn die anderen Brücken aktuell von einer Sperrung bedroht?
"
